"songplay_id","start_time","user_id","level","song_id","artist_id","session_id","location","user_agent","created_at","updated_at"
4923,"2018-11-23 17:23:43.796",58,"paid",NULL,NULL,852,"Augusta-Richmond County, GA-SC","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4924,"2018-11-23 17:25:11.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4925,"2018-11-23 17:29:09.796",58,"paid",NULL,NULL,852,"Augusta-Richmond County, GA-SC","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4926,"2018-11-23 17:30:05.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4927,"2018-11-23 17:33:00.796",58,"paid",NULL,NULL,852,"Augusta-Richmond County, GA-SC","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4928,"2018-11-23 17:33:33.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4929,"2018-11-23 17:37:14.796",58,"paid",NULL,NULL,852,"Augusta-Richmond County, GA-SC","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4930,"2018-11-23 17:38:06.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4931,"2018-11-23 17:40:02.796",58,"paid",NULL,NULL,852,"Augusta-Richmond County, GA-SC","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4932,"2018-11-23 17:42:29.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4933,"2018-11-23 17:42:35.796",58,"paid",NULL,NULL,852,"Augusta-Richmond County, GA-SC","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4934,"2018-11-23 17:47:19.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4935,"2018-11-23 17:47:21.796",58,"paid",NULL,NULL,852,"Augusta-Richmond County, GA-SC","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4936,"2018-11-23 17:50:28.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4937,"2018-11-23 17:51:33.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4938,"2018-11-23 17:55:18.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4939,"2018-11-23 17:58:48.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4940,"2018-11-23 18:03:13.796",88,"paid",NULL,NULL,812,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4941,"2018-11-23 18:11:01.796",86,"free",NULL,NULL,869,"La Crosse-Onalaska, WI-MN","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4942,"2018-11-23 18:17:56.796",86,"free",NULL,NULL,869,"La Crosse-Onalaska, WI-MN","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4943,"2018-11-23 18:20:07.796",86,"free",NULL,NULL,869,"La Crosse-Onalaska, WI-MN","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4944,"2018-11-23 18:28:21.796",86,"free",NULL,NULL,869,"La Crosse-Onalaska, WI-MN","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4945,"2018-11-23 19:17:50.796",85,"paid",NULL,NULL,793,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4946,"2018-11-23 19:18:57.796",69,"free",NULL,NULL,858,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4947,"2018-11-23 19:20:58.796",85,"paid",NULL,NULL,793,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4948,"2018-11-23 19:24:39.796",85,"paid",NULL,NULL,793,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4949,"2018-11-23 19:28:08.796",85,"paid",NULL,NULL,793,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4950,"2018-11-23 19:32:31.796",85,"paid",NULL,NULL,793,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4951,"2018-11-23 19:44:15.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4952,"2018-11-23 19:47:35.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4953,"2018-11-23 19:52:03.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4954,"2018-11-23 19:57:02.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4955,"2018-11-23 20:00:15.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4956,"2018-11-23 20:04:48.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4957,"2018-11-23 20:07:15.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4958,"2018-11-23 20:11:29.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4959,"2018-11-23 20:15:47.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4960,"2018-11-23 20:18:51.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4961,"2018-11-23 20:29:46.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4962,"2018-11-23 20:33:44.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4963,"2018-11-23 20:38:41.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4964,"2018-11-23 20:40:27.796",86,"free",NULL,NULL,889,"La Crosse-Onalaska, WI-MN","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4965,"2018-11-23 20:43:42.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4966,"2018-11-23 20:47:18.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4967,"2018-11-23 20:50:30.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4968,"2018-11-23 20:55:28.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4969,"2018-11-23 20:59:18.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4970,"2018-11-23 21:02:33.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4971,"2018-11-23 21:04:22.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4972,"2018-11-23 21:06:07.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4973,"2018-11-23 21:10:42.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4974,"2018-11-23 21:13:56.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4975,"2018-11-23 21:21:12.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4976,"2018-11-23 21:25:15.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4977,"2018-11-23 21:28:21.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4978,"2018-11-23 21:37:30.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4979,"2018-11-23 21:39:49.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4980,"2018-11-23 21:42:09.796",85,"paid",NULL,NULL,891,"Red Bluff, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4981,"2018-11-23 23:08:48.796",47,"free",NULL,NULL,488,"New York-Newark-Jersey City, NY-NJ-PA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""","2025-10-21 15:35:35.203131","2025-10-21 15:35:35.203131"
4982,"2018-11-24 00:45:00.796",26,"free",NULL,NULL,873,"San Jose-Sunnyvale-Santa Clara, CA","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4983,"2018-11-24 00:51:45.796",26,"free",NULL,NULL,873,"San Jose-Sunnyvale-Santa Clara, CA","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4984,"2018-11-24 02:30:02.796",87,"free",NULL,NULL,86,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4985,"2018-11-24 02:48:34.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4986,"2018-11-24 02:53:10.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4987,"2018-11-24 02:56:15.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4988,"2018-11-24 03:00:14.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4989,"2018-11-24 03:05:39.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4990,"2018-11-24 03:10:34.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4991,"2018-11-24 03:14:02.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4992,"2018-11-24 03:17:57.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4993,"2018-11-24 03:20:16.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4994,"2018-11-24 03:24:36.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4995,"2018-11-24 03:28:42.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4996,"2018-11-24 03:32:05.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4997,"2018-11-24 03:35:27.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4998,"2018-11-24 03:44:30.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
4999,"2018-11-24 03:48:21.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
5000,"2018-11-24 03:53:44.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
5001,"2018-11-24 03:58:11.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
5002,"2018-11-24 04:03:02.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
5003,"2018-11-24 04:09:49.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
5004,"2018-11-24 04:12:54.796",29,"paid",NULL,NULL,709,"Atlanta-Sandy Springs-Roswell, GA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
5005,"2018-11-24 04:15:14.796",88,"paid",NULL,NULL,888,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:35.498534","2025-10-21 15:35:35.498534"
